instance,failed,satisfaction,reported,low,high,width
116,S1,0.9903846153846154,0.9803921568627451,0.9803921568627451,0.9803921764705882,1.96078431269342e-08
116,S2,0.9134615384615384,0.8235294117647058,0.8235294117647058,0.823529431372549,1.96078431269342e-08
116,S3,0.7980769230769231,0.5882352941176471,0.5882352941176471,0.5882353137254902,1.96078431269342e-08
116,S4,0.9326923076923077,0.8627450980392157,0.8627450980392157,0.8627451176470589,1.96078431269342e-08
116,F1,0.5288461538461539,0.039215686274509776,0.039215686274509776,0.058823549019607846,0.01960786274509807
116,F2,0.8269230769230769,0.6470588235294117,0.6470588235294117,0.6470588431372549,1.96078432379565e-08
116,F3,0.8846153846153846,0.7647058823529411,0.7647058823529411,0.7647059019607843,1.96078431269342e-08
116,F4,0.9038461538461539,0.803921568627451,0.803921568627451,0.8039215882352941,1.96078431269342e-08
116,W1,0.875,0.7450980392156863,0.7450980392156863,0.7450980588235294,1.96078431269342e-08
116,W2,0.7307692307692308,0.4509803921568627,0.4509803921568627,0.45098041176470594,1.96078432379565e-08
116,W3,0.9326923076923077,0.8627450980392157,0.8627450980392157,0.8627451176470589,1.96078431269342e-08
116,W4,0.8557692307692308,0.7058823529411764,0.7058823529411764,0.7058823725490195,1.96078431269342e-08
118,S1,0.8333333333333334,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.0
118,S2,0.5888888888888889,0.02631578947368418,0.0,0.4473684210526315,0.4473684210526315
118,S3,0.6222222222222222,0.1333333333333333,0.1333333333333333,0.13333339999999994,6.666666663157628e-08
118,F1,0.9444444444444444,0.868421052631579,0.868421052631579,0.8684210657894736,1.3157894662718661e-08
118,F2,0.6333333333333333,0.13157894736842102,0.13157894736842102,0.13157894736842102,0.0
118,F3,0.6666666666666667,0.4736842105263158,0.21052631578947367,0.47368423684210526,0.2631579210526316
118,W1,0.8,0.5263157894736843,0.5263157894736843,0.5263157894736843,0.0
118,W2,0.7777777777777778,0.4736842105263158,0.4736842105263158,0.4736842105263158,0.0
118,W3,0.8222222222222222,0.6052631578947368,0.5789473684210527,0.6052631842105263,0.026315815789473618
118,W4,0.9111111111111111,0.7894736842105263,0.7894736842105263,0.7894736973684211,1.3157894773740964e-08
